Trade_date,Trade_time,Market,Return
2007-11-28,16:30:00,commodity_1,0.462236507463689
2007-11-30,15:30:00,commodity_1,0.21738145624042604
2007-12-04,15:30:00,commodity_1,-0.213323389154902
2007-12-06,19:00:00,commodity_1,0.705841802637117
2007-12-07,15:00:00,commodity_1,0.268606672558356
2007-12-11,17:30:00,commodity_1,-0.0755847455312808
2007-12-12,15:00:00,commodity_1,2.06919600043527
2007-12-19,19:00:00,commodity_1,-0.53400597225621
2007-12-21,18:00:00,commodity_1,0.0812659353167402
2007-12-26,15:00:00,commodity_1,0.0217075640007303
2008-01-02,15:00:00,commodity_1,1.15820864325732
2008-01-07,16:00:00,commodity_1,0.221229284905001
2008-01-08,17:00:00,commodity_1,-0.7368758354629159
2008-01-10,15:00:00,commodity_1,-0.264969434939545
2008-01-15,15:00:00,commodity_1,0.008454848651978871
2008-01-16,16:00:00,commodity_1,-1.51288780769496
2008-01-21,17:00:00,commodity_1,0.0958699371141552
2008-01-23,17:00:00,commodity_1,0.354895832917644
2008-01-31,15:00:00,commodity_1,-1.28254175814375
2008-02-01,17:30:00,commodity_1,0.19059030491885
2008-02-04,18:00:00,commodity_1,-0.459959801589476
2008-02-05,16:00:00,commodity_1,-0.107245730774644
2008-02-08,16:30:00,commodity_1,1.27490055694646
2008-02-11,17:00:00,commodity_1,0.15427490469690305
2008-02-14,16:00:00,commodity_1,-0.0300957648886737
2008-02-19,15:00:00,commodity_1,0.90921358162633
2008-02-21,18:30:00,commodity_1,-0.512787035594039
2008-02-28,17:00:00,commodity_1,0.97131617989979
2008-03-04,16:30:00,commodity_1,0.183996385959691
2008-03-05,16:00:00,commodity_1,1.6083714076288798
2008-03-10,16:30:00,commodity_1,0.376559528046752
2008-03-17,15:30:00,commodity_1,1.36132239201384
2008-03-18,16:30:00,commodity_1,0.7044815059394771
2008-03-19,15:00:00,commodity_1,2.52008899780981
2008-03-26,15:00:00,commodity_1,1.8231436891275803
2008-03-28,16:00:00,commodity_1,-0.0877264927250179
2008-03-31,17:30:00,commodity_1,0.392690054513349
2008-04-02,19:00:00,commodity_1,1.03257343237379
2008-04-07,15:00:00,commodity_1,0.196686280982828
2008-04-09,16:30:00,commodity_1,-0.309939454632626
2008-04-24,18:00:00,commodity_1,-0.568219564635396
2008-04-25,16:00:00,commodity_1,-0.4582493157286
2008-04-29,17:00:00,commodity_1,0.4646370568857221
2008-05-01,15:30:00,commodity_1,-0.453779765789535
2008-05-02,16:30:00,commodity_1,0.662832427330416
2008-05-05,15:30:00,commodity_1,0.447407124629526
2008-05-16,15:00:00,commodity_1,-0.22907225324848104
2008-05-21,17:00:00,commodity_1,1.3412121489229198
2008-05-22,19:30:00,commodity_1,0.0866209066745899
2008-05-23,15:00:00,commodity_1,-1.20133525574057
2008-05-27,15:00:00,commodity_1,0.919416295883654
2008-05-29,17:30:00,commodity_1,0.9460954743811
2008-06-03,19:00:00,commodity_1,0.476218357532708
2008-06-05,18:30:00,commodity_1,2.2371421806561003
2008-06-06,15:00:00,commodity_1,7.8705060151715385
2008-06-09,19:30:00,commodity_1,-0.246731508142554
2008-06-10,19:00:00,commodity_1,-0.17492177594337502
2008-06-11,15:00:00,commodity_1,1.4311242026582598
2008-06-12,15:00:00,commodity_1,-2.62859011811024
2008-06-13,15:00:00,commodity_1,-0.784515752308048
2008-06-16,15:00:00,commodity_1,-3.82283484334072
2008-06-18,19:30:00,commodity_1,-0.18385095904550305
2008-06-19,17:30:00,commodity_1,0.467988563848539
2008-06-20,15:00:00,commodity_1,-1.32950786991211
2008-06-23,17:30:00,commodity_1,-0.907336262198326
2008-06-25,16:00:00,commodity_1,-1.4532778680421
2008-06-26,15:00:00,commodity_1,1.6877493803909098
2008-07-07,15:00:00,commodity_1,-0.18157777333149305
2008-07-08,15:00:00,commodity_1,0.467203104983849
2008-07-10,19:30:00,commodity_1,0.113129638436899
2008-07-11,15:00:00,commodity_1,-2.14635911061897
2008-07-15,16:30:00,commodity_1,-1.78322101271335
2008-07-16,16:00:00,commodity_1,-0.606450348256766
2008-07-17,18:30:00,commodity_1,1.0027160445519598
2008-07-22,15:00:00,commodity_1,0.133751068016195
2008-07-23,19:30:00,commodity_1,0.17031933954955306
2008-07-29,15:30:00,commodity_1,-0.24417061495985296
2008-07-30,18:30:00,commodity_1,1.35025932022769
2008-07-31,18:00:00,commodity_1,-0.24410527192965
2008-08-01,15:30:00,commodity_1,-2.7069249022694395
2008-08-04,17:00:00,commodity_1,-0.411222755772219
2008-08-08,15:00:00,commodity_1,1.33009098555082
2008-08-13,17:30:00,commodity_1,0.09635641699674198
2008-08-14,18:00:00,commodity_1,-1.41912581549313
2008-08-15,15:00:00,commodity_1,-1.2766266965877902
2008-08-19,17:30:00,commodity_1,-1.08199293116507
2008-08-21,15:00:00,commodity_1,2.03401868491313
2008-08-22,15:00:00,commodity_1,2.97176734068826
2008-08-27,16:00:00,commodity_1,-0.11928748475293
2008-08-28,17:00:00,commodity_1,-0.560673412277487
2008-08-29,16:00:00,commodity_1,-1.6957678374963
2008-09-01,15:00:00,commodity_1,1.89645758837332
2008-09-02,15:00:00,commodity_1,-2.64912145185236
2008-09-03,16:00:00,commodity_1,-1.21536886193471
2008-09-09,16:00:00,commodity_1,0.795795006091907
2008-09-10,15:00:00,commodity_1,-0.7890157945444151
2008-09-15,15:00:00,commodity_1,0.7777507872883509
2008-09-16,15:00:00,commodity_1,-1.52725474283286
2008-09-17,19:00:00,commodity_1,0.7186516753195991
2008-09-18,15:00:00,commodity_1,-2.0711137130293102
2008-09-19,15:00:00,commodity_1,0.91378739905121
2008-09-22,15:00:00,commodity_1,2.63222534106437
2008-09-23,18:00:00,commodity_1,-1.15464973791111
2008-09-25,18:00:00,commodity_1,-0.147338164139799
2008-09-26,15:00:00,commodity_1,-1.18186335755776
2008-09-29,15:00:00,commodity_1,8.21692791758323
2008-09-30,15:00:00,commodity_1,3.2569460548810696
2008-10-01,15:00:00,commodity_1,0.15706970753771898
2008-10-02,15:00:00,commodity_1,1.79029926858202
2008-10-06,15:00:00,commodity_1,1.8374850377342904
2008-10-07,15:00:00,commodity_1,-0.923961599277569
2008-10-08,16:00:00,commodity_1,-1.23878627900325
2008-10-09,19:30:00,commodity_1,0.3626862220893989
2008-10-10,15:00:00,commodity_1,0.21467130040128304
2008-10-14,19:30:00,commodity_1,-0.6920001097453399
2008-10-15,15:00:00,commodity_1,2.08008829830533
2008-10-16,16:30:00,commodity_1,-4.19079557973032
2008-10-17,18:30:00,commodity_1,-1.56318724334353
2008-10-20,15:00:00,commodity_1,0.783019239511678
2008-10-21,15:00:00,commodity_1,-0.19904348261890695
2008-10-22,15:00:00,commodity_1,1.5053401631723502
2008-10-23,16:00:00,commodity_1,-0.104657533616417
2008-10-24,15:00:00,commodity_1,-0.918453250980202
2008-10-27,15:00:00,commodity_1,0.597481233681392
2008-10-28,16:00:00,commodity_1,0.827716576579603
2008-10-29,15:00:00,commodity_1,1.06310637822153
2008-10-30,15:00:00,commodity_1,0.168734556849837
2008-10-31,19:00:00,commodity_1,-0.231381483898349
2008-11-03,15:00:00,commodity_1,1.29901477789784
2008-11-04,15:00:00,commodity_1,3.7158922345196896
2008-11-05,16:00:00,commodity_1,2.18527928881526
2008-11-06,15:00:00,commodity_1,1.64066271993971
2008-11-10,15:00:00,commodity_1,-1.97060843563556
2008-11-11,15:00:00,commodity_1,0.630651703937429
2008-11-12,16:00:00,commodity_1,1.19635746948405
2008-11-13,15:30:00,commodity_1,1.44709451732564
2008-11-14,15:00:00,commodity_1,0.8801231740692991
2008-11-17,15:00:00,commodity_1,-2.36108913460583
2008-11-20,15:00:00,commodity_1,1.86175634825106
2008-11-24,15:30:00,commodity_1,2.01300981782056
2008-11-25,15:00:00,commodity_1,1.17328716317697
2008-11-26,15:00:00,commodity_1,1.2950077093888002
2008-11-28,15:30:00,commodity_1,-1.83520608984414
2008-12-01,15:00:00,commodity_1,3.13109062834151
2008-12-02,19:30:00,commodity_1,-0.4720224387177271
2008-12-04,17:30:00,commodity_1,0.917773906759042
2008-12-05,15:30:00,commodity_1,0.204312544643451
2008-12-08,15:00:00,commodity_1,0.9176048476056
2008-12-09,16:30:00,commodity_1,0.332458664142834
2008-12-10,15:00:00,commodity_1,-0.361751486155003
2008-12-11,15:00:00,commodity_1,1.61711778790212
2008-12-12,15:00:00,commodity_1,-4.11208761741363
2008-12-15,15:00:00,commodity_1,-5.581842044833372
2008-12-17,16:30:00,commodity_1,0.498957408130807
2008-12-18,15:00:00,commodity_1,1.08891720131745
2008-12-22,16:00:00,commodity_1,1.11387827274105
2008-12-23,16:30:00,commodity_1,-0.848506329016778
2008-12-24,15:00:00,commodity_1,1.73942611067621
2008-12-26,16:30:00,commodity_1,0.7436313054705129
2008-12-29,15:00:00,commodity_1,0.920618930370249
2008-12-30,15:00:00,commodity_1,-0.293043935135041
2008-12-31,18:00:00,commodity_1,2.42505738137362
2009-01-02,15:00:00,commodity_1,1.9142930388424095
2009-01-05,19:30:00,commodity_1,0.0334967788087511
2009-01-06,15:00:00,commodity_1,-1.03976013893767
2009-01-07,15:30:00,commodity_1,3.10549448543471
2009-01-08,16:00:00,commodity_1,-1.37647089619455
2009-01-09,15:00:00,commodity_1,-1.15690619848409
2009-01-12,15:00:00,commodity_1,0.878475218102734
2009-01-13,17:00:00,commodity_1,-0.0284026440287985
2009-01-14,15:30:00,commodity_1,-0.12886416874291198
2009-01-15,15:00:00,commodity_1,1.03356767927721
2009-01-16,15:00:00,commodity_1,-0.233935953950188
2009-01-19,15:00:00,commodity_1,0.0454829248194068
2009-01-20,15:30:00,commodity_1,-1.7475368384185002
2009-01-21,18:30:00,commodity_1,1.08773665268838
2009-01-22,15:00:00,commodity_1,-0.8638867619798821
2009-01-23,18:30:00,commodity_1,-0.7726249077491391
2009-01-26,15:30:00,commodity_1,-2.5935721319721003
2009-01-27,15:00:00,commodity_1,1.87070441190638
2009-01-29,15:30:00,commodity_1,-0.3618834097096121
2009-02-02,15:00:00,commodity_1,0.26256840723603503
2009-02-06,15:00:00,commodity_1,-0.638969910752015
2009-02-09,15:00:00,commodity_1,-3.28194344932697
2009-02-10,15:00:00,commodity_1,-3.3077040345915893
2009-02-11,19:00:00,commodity_1,0.19916987873950895
2009-02-12,15:00:00,commodity_1,-0.0741324477173344
2009-02-13,16:00:00,commodity_1,1.71178791016282
2009-02-16,16:00:00,commodity_1,-0.022966959271816
2009-02-17,15:00:00,commodity_1,0.6811090405753181
2009-02-19,15:00:00,commodity_1,1.25592546991097
2009-02-20,15:00:00,commodity_1,-1.1919881339312
2009-02-23,18:30:00,commodity_1,0.224785702444639
2009-02-24,19:30:00,commodity_1,0.0522071454073914
2009-02-25,17:00:00,commodity_1,0.620151632516651
2009-02-26,15:00:00,commodity_1,0.665786099043965
2009-02-27,15:00:00,commodity_1,-0.9221700988007048
2009-03-02,15:00:00,commodity_1,1.7541926448306702
2009-03-03,19:30:00,commodity_1,-0.015802866131203998
2009-03-04,15:00:00,commodity_1,1.6547763324953002
2009-03-05,19:30:00,commodity_1,0.138316260038193
2009-03-06,15:00:00,commodity_1,0.353165859607059
2009-03-09,15:00:00,commodity_1,-0.17343749434265
2009-03-10,18:30:00,commodity_1,0.0428480324436534
2009-03-11,17:00:00,commodity_1,0.656997406692827
2009-03-12,17:00:00,commodity_1,1.8070232651077
2009-03-16,17:00:00,commodity_1,-0.5015814103113
2009-03-17,15:00:00,commodity_1,0.278493201312125
2009-03-18,15:30:00,commodity_1,-1.68072788184587
2009-03-19,15:00:00,commodity_1,-0.514317201254967
2009-03-23,16:00:00,commodity_1,0.0592825186319968
2009-03-27,15:00:00,commodity_1,-0.0084701979350065
2009-03-30,15:00:00,commodity_1,1.7203779380129098
2009-04-01,16:30:00,commodity_1,-0.6875439932814621
2009-04-02,15:00:00,commodity_1,1.22267517477087
2009-04-06,15:00:00,commodity_1,-0.0559465303175527
2009-04-07,15:00:00,commodity_1,0.452729416782945
2009-04-08,17:00:00,commodity_1,-0.7066479158923471
2009-04-09,15:00:00,commodity_1,0.283862633437904
2009-04-13,15:00:00,commodity_1,-1.21048984989879
2009-04-20,15:00:00,commodity_1,1.35661403041477
2009-04-24,15:00:00,commodity_1,0.343417999617469
2009-04-27,15:00:00,commodity_1,-1.58053241891537
2009-05-01,16:30:00,commodity_1,-0.0850622576380845
2009-05-04,19:30:00,commodity_1,0.00758164877490085
2009-05-06,16:00:00,commodity_1,0.273065304475983
2009-05-07,15:00:00,commodity_1,-1.2487010838660602
2009-05-08,18:30:00,commodity_1,0.36884888923508297
2009-05-15,18:00:00,commodity_1,0.0354723157495147
2009-05-18,16:00:00,commodity_1,0.596233716542167
2009-05-20,19:00:00,commodity_1,-0.0515269368659554
2009-05-28,18:30:00,commodity_1,-0.17621408901521202
2009-06-03,17:00:00,commodity_1,0.274096862278916
2009-06-04,16:30:00,commodity_1,0.0940643277334014
2009-06-15,16:30:00,commodity_1,-0.39927269559446493
2009-06-22,15:00:00,commodity_1,0.33213730948887704
2009-06-23,19:30:00,commodity_1,-0.0579657881114855
2009-06-25,19:00:00,commodity_1,-0.345011695529383
2009-06-29,18:30:00,commodity_1,-0.10138469576693
2009-06-30,18:30:00,commodity_1,-0.704087381261971
2009-07-02,15:00:00,commodity_1,0.221475476539088
2009-07-08,17:30:00,commodity_1,0.101660890875514
2009-07-15,17:00:00,commodity_1,0.302157529662302
2009-07-29,15:00:00,commodity_1,1.69176318303342
2009-07-30,15:00:00,commodity_1,1.15010739452288
2009-07-31,19:30:00,commodity_1,-0.582314485227448
2009-08-03,15:30:00,commodity_1,-0.376355375592052
2009-08-14,16:00:00,commodity_1,0.9336464147271092
2009-08-18,19:00:00,commodity_1,0.0491172249778839
2009-08-19,17:30:00,commodity_1,0.3402957384052089
2009-08-25,19:00:00,commodity_1,-0.387299879664871
2009-08-31,15:00:00,commodity_1,0.570764888708503
2009-09-08,15:00:00,commodity_1,0.9007164743002031
2009-09-11,18:00:00,commodity_1,0.22593427836195
2009-09-15,19:00:00,commodity_1,-0.198263919514066
2009-09-21,15:00:00,commodity_1,0.0742023129855569
2009-09-23,16:00:00,commodity_1,0.0785080930292229
2009-09-24,16:00:00,commodity_1,0.251374270440895
2009-09-30,17:00:00,commodity_1,1.00530952252885
2009-10-08,18:00:00,commodity_1,-0.677470287406223
2009-10-15,19:30:00,commodity_1,0.0312462625384453
2009-10-21,18:30:00,commodity_1,-0.238111049492575
2009-10-29,15:30:00,commodity_1,0.39484718648729
2009-10-30,17:00:00,commodity_1,0.268791518997076
2009-11-06,16:30:00,commodity_1,-0.280650052636814
2009-11-09,18:00:00,commodity_1,-0.5395934053629129
2009-11-16,16:30:00,commodity_1,0.056031552750132
2009-12-09,19:00:00,commodity_1,-0.330475414363538
2009-12-23,16:30:00,commodity_1,0.163044391794611
2010-02-02,19:00:00,commodity_1,-0.022294970980907
2010-02-04,16:30:00,commodity_1,0.7479972700352171
2010-02-05,17:00:00,commodity_1,-1.20887850138595
2010-02-09,18:00:00,commodity_1,-0.0922225193276403
2010-02-16,15:00:00,commodity_1,0.53872017520779
2010-02-25,16:30:00,commodity_1,-0.872438842889634
2010-03-29,16:30:00,commodity_1,-0.0864849426822777
2010-04-16,16:30:00,commodity_1,0.0998692564448824
2010-05-04,16:00:00,commodity_1,0.411204623945508
2010-05-05,15:00:00,commodity_1,0.221753123308334
2010-05-06,19:00:00,commodity_1,0.32258075919720297
2010-05-14,17:00:00,commodity_1,-0.22894603269217495
2010-05-17,16:30:00,commodity_1,-0.267549802266594
2010-05-20,15:00:00,commodity_1,-0.0254606647644324
2010-05-25,15:00:00,commodity_1,-1.07172500204062
2010-05-26,16:00:00,commodity_1,0.11266110530069197
2010-05-27,15:00:00,commodity_1,1.16046804230881
2010-06-04,16:30:00,commodity_1,0.677978868002676
2010-06-09,15:30:00,commodity_1,-0.13072841164117402
2010-06-10,15:30:00,commodity_1,-0.106019763329392
2010-06-11,17:30:00,commodity_1,-0.592678270032193
2010-06-25,17:30:00,commodity_1,0.15171304293133098
2010-06-29,15:00:00,commodity_1,-0.11592403981417
2010-07-01,16:00:00,commodity_1,-0.0188282766299711
2010-07-06,16:00:00,commodity_1,-1.30489650846144
2010-07-13,16:30:00,commodity_1,0.20603371806681
2010-07-22,16:00:00,commodity_1,0.39848903255265294
2010-08-02,15:30:00,commodity_1,0.0799485197909831
2010-08-11,19:30:00,commodity_1,0.104771076035096
2010-08-31,19:30:00,commodity_1,0.143560997458663
2010-09-01,16:00:00,commodity_1,-0.22161155883167494
2010-09-10,16:00:00,commodity_1,-0.00857349583237817
2010-09-30,19:30:00,commodity_1,-0.0875968821485411
2010-10-19,15:00:00,commodity_1,0.9853842837647092
2010-10-20,18:30:00,commodity_1,0.087663909888278
2010-11-12,16:00:00,commodity_1,0.3240240476933049
2010-11-16,18:00:00,commodity_1,0.140559956329147
2010-11-24,17:30:00,commodity_1,0.22976888048638106
2010-12-01,17:00:00,commodity_1,0.35822649865487105
2010-12-31,19:00:00,commodity_1,-0.246231084705224
2011-01-04,16:00:00,commodity_1,-0.127181377121305
2011-01-20,15:00:00,commodity_1,-0.14367837584781498
2011-01-28,16:30:00,commodity_1,1.14491824424057
2011-01-31,18:30:00,commodity_1,0.308843385397523
2011-02-21,15:00:00,commodity_1,2.37860122696997
2011-02-23,16:00:00,commodity_1,0.27504217754020194
2011-03-01,19:30:00,commodity_1,0.0693677367650251
2011-03-04,19:30:00,commodity_1,0.0357338876670963
2011-03-10,15:30:00,commodity_1,-1.03599634359595
2011-03-15,15:00:00,commodity_1,0.8356253929083471
2011-03-17,16:00:00,commodity_1,0.517697407142491
2011-04-11,18:30:00,commodity_1,0.739683159455325
2011-04-12,16:00:00,commodity_1,0.0169539658410228
2011-04-20,17:00:00,commodity_1,0.211436787282653
2011-05-05,15:00:00,commodity_1,6.428955619821348
2011-05-06,16:00:00,commodity_1,-2.67697613873429
2011-05-09,16:00:00,commodity_1,1.00054047355649
2011-05-11,16:00:00,commodity_1,1.31181963149379
2011-05-12,15:00:00,commodity_1,-1.67905151639052
2011-05-18,17:00:00,commodity_1,-0.697836834020152
2011-05-23,15:00:00,commodity_1,-0.0454334196208398
2011-05-31,15:00:00,commodity_1,-0.0947210080422573
2011-06-01,18:30:00,commodity_1,-0.0564856972887946
2011-06-08,17:30:00,commodity_1,-0.352796501964425
2011-06-10,15:30:00,commodity_1,-0.0737923892262533
2011-06-15,18:30:00,commodity_1,0.517968591313133
2011-06-17,18:00:00,commodity_1,-0.42301590250240295
2011-06-23,15:00:00,commodity_1,-1.78805220363284
2011-06-29,16:30:00,commodity_1,-0.5703400059521889
2011-07-05,18:30:00,commodity_1,-0.340101309897708
2011-07-07,16:00:00,commodity_1,-0.57041262117238
2011-07-08,15:30:00,commodity_1,-0.2100926060051
2011-07-12,19:30:00,commodity_1,-0.119334816456866
2011-07-14,18:30:00,commodity_1,-0.5769451845907629
2011-07-18,16:00:00,commodity_1,-0.624475663226058
2011-07-19,15:30:00,commodity_1,-0.366582384273557
2011-08-04,17:00:00,commodity_1,2.25433429649657
2011-08-08,15:00:00,commodity_1,4.12460508738247
2011-08-09,15:30:00,commodity_1,-1.18486912300572
2011-08-10,19:30:00,commodity_1,-0.5446686612081361
2011-08-11,18:00:00,commodity_1,1.13754836472754
2011-08-15,19:30:00,commodity_1,-0.145673700647733
2011-08-18,15:00:00,commodity_1,2.78064506331864
2011-09-02,15:00:00,commodity_1,-0.8664751347421509
2011-09-05,15:00:00,commodity_1,0.523252891163793
2011-09-06,19:30:00,commodity_1,0.41783704638754704
2011-09-07,16:00:00,commodity_1,0.223037733357969
2011-09-09,15:00:00,commodity_1,-0.35851632111082005
2011-09-19,15:00:00,commodity_1,-0.40548702084585897
2011-09-22,15:00:00,commodity_1,1.2089449769145502
2011-09-27,15:00:00,commodity_1,0.900940449206508
2011-09-28,19:30:00,commodity_1,-0.169095674175427
2011-09-29,15:00:00,commodity_1,-1.76967296738637
2011-09-30,15:00:00,commodity_1,1.07057356793874
2011-10-05,18:30:00,commodity_1,0.250518071582007
2011-10-06,18:30:00,commodity_1,0.586640466196662
2011-10-10,15:00:00,commodity_1,0.39502534136946
2011-10-14,15:00:00,commodity_1,0.442517504518059
2011-10-21,15:00:00,commodity_1,-0.8635132584045521
2011-10-24,16:30:00,commodity_1,1.226937180481
2011-10-25,16:30:00,commodity_1,-0.7520903852688392
2011-10-26,19:30:00,commodity_1,-0.11449869637058
2011-10-27,15:00:00,commodity_1,0.665142505045837
2011-11-01,16:00:00,commodity_1,-0.8784008234750071
2011-11-16,16:30:00,commodity_1,0.295259158161206
2011-11-17,18:30:00,commodity_1,0.0150262448335274
2011-11-23,15:30:00,commodity_1,-0.46405885710347
2011-12-14,15:00:00,commodity_1,1.7462259864192098
2011-12-20,15:00:00,commodity_1,0.5232076201316149
2012-01-03,15:00:00,commodity_1,0.593730018998605
2012-01-20,16:30:00,commodity_1,-0.042480864052002
2012-03-02,17:30:00,commodity_1,-0.227999676341375
2012-03-29,18:30:00,commodity_1,0.0655488867465842
2012-04-04,16:30:00,commodity_1,-0.332042009281682
2012-05-03,17:30:00,commodity_1,0.214161262284516
2012-05-04,15:00:00,commodity_1,1.08333784090983
2012-05-30,15:00:00,commodity_1,0.67343403037975
2012-06-01,15:00:00,commodity_1,0.292772023320047
2012-06-12,16:30:00,commodity_1,0.0496981618677206
2012-06-20,17:00:00,commodity_1,0.653252131941886
2012-06-21,18:30:00,commodity_1,0.5537345428113389
2012-06-22,19:00:00,commodity_1,-0.116269705896914
2012-06-25,17:00:00,commodity_1,-0.591889275117534
2012-06-28,16:00:00,commodity_1,0.400926275378609
2012-06-29,15:00:00,commodity_1,4.0378215834070295
2012-07-02,16:30:00,commodity_1,-0.658934200132251
2012-07-03,15:00:00,commodity_1,-0.494587936985304
2012-07-06,15:00:00,commodity_1,0.36702038453353897
2012-07-09,19:00:00,commodity_1,-0.26055754493511496
2012-07-11,17:30:00,commodity_1,-0.116552654650182
2012-07-19,17:00:00,commodity_1,0.15037003099469
2012-07-23,15:00:00,commodity_1,0.287704661816912
2012-08-03,15:00:00,commodity_1,1.1928730733028798
2012-08-07,19:00:00,commodity_1,-0.576572897091165
2012-09-17,19:30:00,commodity_1,0.402105457498447
2012-09-19,15:00:00,commodity_1,0.815400663762972
2012-10-03,15:30:00,commodity_1,1.2687991778711698
2012-10-04,17:30:00,commodity_1,1.01985297154826
2012-10-05,17:00:00,commodity_1,-0.5378563645597589
2012-10-09,17:30:00,commodity_1,0.0351164069588015
2012-10-23,15:00:00,commodity_1,0.155491744910458
2012-11-02,18:30:00,commodity_1,-0.0489271945147422
2012-11-06,18:00:00,commodity_1,0.235645759213267
2012-11-07,15:00:00,commodity_1,1.1921477323358
2012-11-19,16:00:00,commodity_1,0.24009925952844505
2012-11-20,17:30:00,commodity_1,-0.685890613581913
2012-11-29,15:00:00,commodity_1,-0.515828921318714
2012-12-06,17:30:00,commodity_1,-0.181138317451978
2012-12-26,15:00:00,commodity_1,0.0748269533108663
2013-02-20,16:30:00,commodity_1,0.0569831461458852
2013-02-21,15:00:00,commodity_1,-0.0765797410368116
2013-04-03,19:30:00,commodity_1,0.10805156237710198
2013-04-04,18:00:00,commodity_1,-0.474304703773767
2013-04-12,15:00:00,commodity_1,0.130474609301589
2013-04-15,15:30:00,commodity_1,0.564393781369004
2013-04-17,17:00:00,commodity_1,0.12117780586802
2013-04-24,18:30:00,commodity_1,0.187446509420131
2013-04-25,19:30:00,commodity_1,-0.307377388686057
2013-05-01,15:00:00,commodity_1,-0.118823530671155
2013-05-02,17:30:00,commodity_1,0.697117012854515
2013-05-03,16:00:00,commodity_1,-0.327319572797404
2013-05-10,15:30:00,commodity_1,-1.4611107801395802
2013-05-28,15:00:00,commodity_1,-0.30862383094853
2013-05-29,19:30:00,commodity_1,0.101497258258324
2013-06-03,17:00:00,commodity_1,-0.0955366665821169
2013-06-20,15:00:00,commodity_1,0.92372512148763
2013-07-03,15:00:00,commodity_1,-0.3088084082706189
2013-07-05,19:00:00,commodity_1,-0.0797969779931729
2013-07-10,18:30:00,commodity_1,-0.0420067052792625
2013-07-24,18:30:00,commodity_1,-0.0997114160274668
2013-08-01,15:00:00,commodity_1,0.3001309812461649
2013-08-09,19:00:00,commodity_1,0.222224353280944
2013-08-27,15:00:00,commodity_1,0.14206348954282
2013-09-06,18:30:00,commodity_1,-0.12658414952004
2013-09-10,15:00:00,commodity_1,-0.259989449302841
2013-09-18,19:30:00,commodity_1,0.208171753133647
2013-10-02,17:00:00,commodity_1,0.132538241110705
2013-10-09,16:30:00,commodity_1,0.0941152215212216
2013-10-10,18:00:00,commodity_1,-0.4356053251690421
2013-10-17,17:30:00,commodity_1,-0.250191328369879
2013-10-23,15:00:00,commodity_1,-0.252024121704538
2013-11-01,19:00:00,commodity_1,-0.16560948751059806
2013-11-06,17:30:00,commodity_1,-0.211444420061746
2013-11-12,19:30:00,commodity_1,-0.0737713926317398
2013-11-21,17:30:00,commodity_1,-0.118358302379513
2013-11-27,17:00:00,commodity_1,-0.0788647714088188
2013-12-03,16:00:00,commodity_1,0.2767871994461389
2014-01-02,15:00:00,commodity_1,1.006472062467
2014-01-15,16:30:00,commodity_1,0.0722735011414685
2014-01-28,15:30:00,commodity_1,-0.154536146389568
2014-02-07,19:30:00,commodity_1,0.00780447108658617
2014-03-03,15:00:00,commodity_1,0.108862381988004
2014-03-05,19:30:00,commodity_1,0.367167911779398
2014-03-12,16:00:00,commodity_1,-0.33919917684739004
2014-04-01,19:00:00,commodity_1,0.0463287655500494
2014-04-08,19:00:00,commodity_1,0.12370959217218902
2014-04-22,16:30:00,commodity_1,0.0875150222279715
2014-05-21,17:30:00,commodity_1,-0.148441471392573
2014-06-09,19:30:00,commodity_1,-0.042267647199147
2014-06-12,19:30:00,commodity_1,-0.17833811457123194
2014-07-11,18:30:00,commodity_1,-0.0365253663684159
2014-07-15,15:30:00,commodity_1,-0.155165281871626
2014-07-17,19:00:00,commodity_1,-0.0233408026177226
2014-08-14,18:30:00,commodity_1,0.2222667385537
2014-08-15,18:00:00,commodity_1,0.121108765994854
2014-08-18,16:00:00,commodity_1,-0.196981516013738
2014-09-02,16:00:00,commodity_1,0.92441708557698
2014-09-03,18:00:00,commodity_1,0.430468842026116
2014-09-05,17:30:00,commodity_1,-0.167207700469059
2014-09-08,15:00:00,commodity_1,-0.873917579001687
2014-09-16,17:00:00,commodity_1,0.07406973672084402
2014-09-30,16:30:00,commodity_1,1.04134076179212
2014-10-03,16:00:00,commodity_1,-0.077749092759805
2014-10-07,19:00:00,commodity_1,0.22221689216474694
2014-10-08,15:00:00,commodity_1,-0.19865868243352106
2014-10-09,17:00:00,commodity_1,0.754760458146471
2014-10-14,18:00:00,commodity_1,1.37223015155448
2014-10-16,18:30:00,commodity_1,-0.30768914063759395
2014-10-20,16:00:00,commodity_1,-0.8149048302137901
2014-10-22,19:00:00,commodity_1,0.574652641201361
2014-10-23,16:00:00,commodity_1,0.396251989969062
2014-10-24,15:30:00,commodity_1,-0.44639567989780704
2014-10-27,15:00:00,commodity_1,-0.5412927752112079
2014-11-03,19:30:00,commodity_1,0.4177837276384771
2014-11-04,15:00:00,commodity_1,-0.396548207206802
2014-11-05,16:00:00,commodity_1,-0.25246448502817703
2014-11-06,15:00:00,commodity_1,-0.429873545856536
2014-11-13,16:30:00,commodity_1,0.570565608455927
2014-11-14,19:30:00,commodity_1,-0.00814150412601727
2014-11-20,19:30:00,commodity_1,-0.209271782843225
2014-11-25,17:00:00,commodity_1,0.33434787315311304
2014-11-27,15:00:00,commodity_1,2.82568398611161
2014-11-28,18:00:00,commodity_1,1.4406456139611203
